year,country_code,country,player_name,player_name_norm,position,dob,age_at_tournament,caps,goals,club,club_country,data_tier
2022,KOR,South Korea,Kim Seung-gyu,kim seung-gyu,GK,1990-09-30,32,67,0,Al-Shabab,,
2022,KOR,South Korea,Yoon Jong-gyu,yoon jong-gyu,DF,1998-03-20,24,4,0,FC Seoul,,
2022,KOR,South Korea,Kim Jin-su,kim jin-su,DF,1992-06-13,30,61,2,Jeonbuk Hyundai Motors,,
2022,KOR,South Korea,Kim Min-jae,kim min-jae,DF,1996-11-15,26,44,3,Napoli,,
2022,KOR,South Korea,Jung Woo-young,jung woo-young,MF,1989-12-14,32,66,3,Al-Sadd,,
2022,KOR,South Korea,Hwang In-beom,hwang in-beom,MF,1996-09-20,26,37,4,Olympiacos,,
2022,KOR,South Korea,Son Heung-min,son heung-min,FW,1992-07-08,30,104,35,Tottenham Hotspur,,
2022,KOR,South Korea,Paik Seung-ho,paik seung-ho,MF,1997-03-17,25,14,2,Jeonbuk Hyundai Motors,,
2022,KOR,South Korea,Cho Gue-sung,cho gue-sung,FW,1998-01-25,24,16,4,Jeonbuk Hyundai Motors,,
2022,KOR,South Korea,Lee Jae-sung,lee jae-sung,MF,1992-08-10,30,64,9,Mainz 05,,
2022,KOR,South Korea,Hwang Hee-chan,hwang hee-chan,MF,1996-01-26,26,49,9,Wolverhampton Wanderers,,
2022,KOR,South Korea,Song Bum-keun,song bum-keun,GK,1997-10-15,25,1,0,Jeonbuk Hyundai Motors,,
2022,KOR,South Korea,Son Jun-ho,son jun-ho,MF,1992-05-12,30,15,0,Shandong Taishan,,
2022,KOR,South Korea,Hong Chul,hong chul,DF,1990-09-17,32,46,1,Daegu FC,,
2022,KOR,South Korea,Kim Moon-hwan,kim moon-hwan,DF,1995-08-01,27,22,0,Jeonbuk Hyundai Motors,,
2022,KOR,South Korea,Hwang Ui-jo,hwang ui-jo,FW,1992-08-28,30,49,16,Olympiacos,,
2022,KOR,South Korea,Na Sang-ho,na sang-ho,MF,1996-08-12,26,24,2,FC Seoul,,
2022,KOR,South Korea,Lee Kang-in,lee kang-in,MF,2001-02-19,21,6,0,Mallorca,,
2022,KOR,South Korea,Kim Young-gwon,kim young-gwon,DF,1990-02-27,32,96,6,Ulsan Hyundai,,
2022,KOR,South Korea,Kwon Kyung-won,kwon kyung-won,DF,1992-01-31,30,28,2,Gamba Osaka,,
2022,KOR,South Korea,Jo Hyeon-woo,jo hyeon-woo,GK,1991-09-25,31,22,0,Ulsan Hyundai,,
2022,KOR,South Korea,Kwon Chang-hoon,kwon chang-hoon,MF,1994-06-30,28,42,12,Gimcheon Sangmu,,
2022,KOR,South Korea,Kim Tae-hwan,kim tae-hwan,DF,1989-07-24,33,19,0,Ulsan Hyundai,,
2022,KOR,South Korea,Cho Yu-min,cho yu-min,DF,1996-11-17,26,4,0,Daejeon Hana Citizen,,
2022,KOR,South Korea,Jeong Woo-yeong,jeong woo-yeong,MF,1999-09-20,23,9,2,SC Freiburg,,
2022,KOR,South Korea,Song Min-kyu,song min-kyu,MF,1999-09-12,23,13,1,Jeonbuk Hyundai Motors,,
2022,URU,Uruguay,Fernando Muslera,fernando muslera,GK,1986-06-16,36,133,0,Galatasaray,,
2022,URU,Uruguay,José Giménez,jose gimenez,DF,1995-01-20,27,78,8,Atlético Madrid,,
2022,URU,Uruguay,Diego Godín,diego godin,DF,1986-02-16,36,159,8,Vélez Sarsfield,,
2022,URU,Uruguay,Ronald Araújo,ronald araujo,DF,1999-03-07,23,12,0,Barcelona,,
2022,URU,Uruguay,Matías Vecino,matias vecino,MF,1991-08-24,31,62,4,Lazio,,
2022,URU,Uruguay,Rodrigo Bentancur,rodrigo bentancur,MF,1997-06-25,25,51,1,Tottenham Hotspur,,
2022,URU,Uruguay,Nicolás de la Cruz,nicolas de la cruz,MF,1997-06-01,25,17,2,River Plate,,
2022,URU,Uruguay,Facundo Pellistri,facundo pellistri,FW,2001-12-20,20,7,0,Manchester United,,
2022,URU,Uruguay,Luis Suárez,luis suarez,FW,1987-01-24,35,134,68,Nacional,,
2022,URU,Uruguay,Giorgian de Arrascaeta,giorgian de arrascaeta,MF,1994-06-01,28,40,8,Flamengo,,
2022,URU,Uruguay,Darwin Núñez,darwin nunez,FW,1999-06-24,23,13,3,Liverpool,,
2022,URU,Uruguay,Sebastián Sosa,sebastian sosa,GK,1986-08-19,36,1,0,Independiente,,
2022,URU,Uruguay,Guillermo Varela,guillermo varela,DF,1993-03-24,29,9,0,Flamengo,,
2022,URU,Uruguay,Lucas Torreira,lucas torreira,MF,1996-02-11,26,40,0,Galatasaray,,
2022,URU,Uruguay,Federico Valverde,federico valverde,MF,1998-07-22,24,44,4,Real Madrid,,
2022,URU,Uruguay,Mathías Olivera,mathias olivera,DF,1997-10-31,25,8,0,Napoli,,
2022,URU,Uruguay,Matías Viña,matias vina,DF,1997-11-09,25,26,0,Roma,,
2022,URU,Uruguay,Maxi Gómez,maxi gomez,FW,1996-08-14,26,27,4,Trabzonspor,,
2022,URU,Uruguay,Sebastián Coates,sebastian coates,DF,1990-10-07,32,47,1,Sporting CP,,
2022,URU,Uruguay,Facundo Torres,facundo torres,FW,2000-04-13,22,10,0,Orlando City SC,,
2022,URU,Uruguay,Edinson Cavani,edinson cavani,FW,1987-02-14,35,133,58,Valencia,,
2022,URU,Uruguay,Martín Cáceres,martin caceres,DF,1987-04-07,35,115,4,LA Galaxy,,
2022,URU,Uruguay,Sergio Rochet,sergio rochet,GK,1993-03-23,29,8,0,Nacional,,
2022,URU,Uruguay,Agustín Canobbio,agustin canobbio,MF,1998-10-01,24,3,0,Athletico Paranaense,,
2022,URU,Uruguay,Manuel Ugarte,manuel ugarte,MF,2001-04-11,21,6,0,Sporting CP,,
2022,URU,Uruguay,José Luis Rodríguez,jose luis rodriguez,DF,1997-03-14,25,0,0,Nacional,,
